,Defectos,Scrap,Pruebas,Mtto,Proveedores,45748,45749,45750,45751,45752,45753,45754,45755,45756,45757,45758,45759,45760,45761,45762,45763,45764,45765,45766,45767,45768,45769,45770,45771,45772,45773,45774,45775,45776,45777,Total Count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,COD,% W01,% W02,% W03,% W04,% W05,,,,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD, , ,,,,150,EG,Falta de Soldadura en Torre,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE, , ,,,,150,EH,Torre Desalineada,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF, , ,,,,150,EI,Terminal Dañada,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DG, , ,,,,150,EJ,Soldadura en Orificio de Tierra,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH, , ,,,,150,EK,Falta de Número Juliano,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DI, , ,,,,150,EL,Inductor Mezclado,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJ, , ,,,,150,EM,Otro (Especificar),,,,,,,
,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,150,,,Defectos Totales,,,,,,
,1920,1920,1920,1920,1920,,,,,,,,,,,,,,1920,,,,,,,,,,,,,,,,,0,0,,,,,1920,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,Produccion Total,,,,,,
,0,0,0,0,9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,Total PPM´s,,,,,,
,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,Meta Mensual,,,,,,
6. Defectivo diario - Mitsubishi.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Defectos,Scrap,Pruebas,Mtto,Proveedores,45748,45749,45750,45751,45752,45753,45754,45755,45756,45757,45758,45759,45760,45761,45762,45763,45764,45765,45766,45767,45768,45769,45770,45771,45772,45773,45774,45775,45776,45777,45747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Count,,,,,,,,,,,,
,,,,,,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Defectos,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Scrap,Pruebas,Mtto,Proveedores,Pruebas,Mtto,Proveedores,,,COD,,,,,Scrap,% W01,% W02,% W03,% W04,% W05
,13,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,19,0,0,0,0,9,0,0,0,13,0,0,0,0,,0,0,0,0,4,,,,2,,,,4,,,,2,,,,1,,,,,,,,5,,,,3,,,,2,,,,3,,,,3,,,,2,,,,,,,,2,,,,5,,,,4,,,,6,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,A,Proveedor Externo,A,Terminal dañada,,, , ,,,
,13,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,18,0,0,0,0,10,0,0,0,13,0,0,0,0,,0,0,0,0,7,,,,3,,,,3,,,,2,,,,3,,,,,,,,2,,,,1,,,,2,,,,3,,,,2,,,,2,,,,,,,,5,,,,3,,,,3,,,,2,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,B,Proveedor Externo,B,Resorte Dañado,,, , ,,,
,10,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,17,0,0,0,0,7,0,0,0,10,0,0,0,0,,0,0,0,0,7,,,,5,,,,6,,,,4,,,,1,,,,,,,,10,,,,12,,,,9,,,,1,,,,2,,,,1,,,,,,,,8,,,,2,,,,3,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,C,Proveedor Externo,C,Escobilla dañada,,, , ,,,
,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,D,Proveedor Externo,D,Escobilla grande,,, , ,,,
,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,Proveedor Externo,E,Escobilla pequeña,,, , ,,,
,20,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,34,0,0,0,0,14,0,0,0,20,0,0,0,0,,0,0,0,0,3,,,,2,,,,3,,,,1,,,,1,,,,,,,,5,,,,4,,,,3,,,,6,,,,7,,,,5,,,,,,,,4,,,,6,,,,6,,,,10,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,F,Proveedor Externo,F,Slinger Dañado,,, , ,,,
,2,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,,0,0,0,0,6,,,,2,,,,2,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,G,Proveedor Externo,G,Slinger Quemado,,, , ,,,
,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,H,Proveedor Externo,H,Slinger Contaminado,,, , ,,,
,32,144,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,0,0,0,0,54,0,0,0,0,23,0,0,0,32,0,0,0,0,,0,0,0,0,9,,,,7,,,,10,,,,7,,,,6,,,,,,,,10,,,,12,,,,6,,,,9,,,,10,,,,9,,,,,,,,9,,,,8,,,,9,,,,12,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,I,Op 10,I,Brush holder dañado ,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,J,Op 20,J,Resorte dañado,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,K,Op 20,K,Doble resorte,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,L,Op 20,L,Falta de resorte,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,M,Op 30,M,Ensamble escobilla 1,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,N,Op 30,N,Escobilla quebreda,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,O,Op 30,Ñ,Escobilla grande,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,P,Op 30,O,Escobilla chica,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,R,Op 30,P,Cable dañado,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,S,Op 30,Q,Cable corto,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,T,Op 30,R,Cable largo,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,U,Op 40,S,Ensamble escobilla 2,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,V,Op 40,T,Escobilla quebreda,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,W,Op 40,U,Escobilla grande,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,X,Op 40,V,Escobilla chica,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Y,Op 40,W,Cable dañado,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Z,Op 40,X,Cable corto,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AA,Op 40,Y,Cable largo,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AB,Op 50,Z,Hilos sueltos,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AC,Op 50,AA,Falta de doblez,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AD,Op 60,AB,Falta de doblez,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Op 60,AC,Falta de escobilla,,,,,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AE,Op 80,AD,Falta de soldadura,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AF,Op 80,AE,Exceso de soldadura,,, , ,,,
,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,AG,Op 80,AF,Sin soldar,,, , ,,,
